cell_id,vitmae_leiden_macs,Has_DE_Genes
epfbckpf-1,1,True
epfbfedm-1,2,False
epfbhlcn-1,6,False
epfedggo-1,2,False
epfeelfi-1,2,False
epfejdfo-1,4,True
epffldmp-1,1,True
epfgdpkd-1,2,False
epfgekla-1,2,False
epfiadko-1,1,True
epfjeohh-1,2,False
epfjgojk-1,2,False
epfkioce-1,3,False
epfkjoaa-1,2,False
epfkkpnn-1,1,True
epfllmon-1,5,False
epfmghnn-1,8,True
epfnfcdl-1,12,True
epfojgeb-1,2,False
epfpaaca-1,5,False
epfpnihc-1,11,True
epgadgcl-1,5,False
epgbecmb-1,8,True
epgbhoal-1,2,False
epgcanod-1,8,True
epgdhnhd-1,11,True
epgdolec-1,9,True
epgeagee-1,5,False
epgehehi-1,11,True
epgejein-1,11,True
epgeoenh-1,9,True
epgfceep-1,8,True
epgfelam-1,9,True
epgfifen-1,8,True
epgfjkkh-1,11,True
epggcfej-1,8,True
epggeiik-1,4,True
epghgidp-1,13,True
epghhagg-1,4,True
epghhpmm-1,8,True
epghihhb-1,9,True
epghimek-1,15,False
epghmjia-1,8,True
epghonli-1,9,True
epglello-1,12,True
epglgdpd-1,11,True
epgmbgoc-1,15,False
epgnbdde-1,11,True
epgoopgk-1,12,True
ephahajb-1,12,True
ephbeigo-1,11,True
ephkakhl-1,14,False
ephlhhlo-1,11,True
ephncmel-1,12,True
epiaaegh-1,4,True
epifgplc-1,5,False
epigodjo-1,4,True
epihdlec-1,4,True
epijakni-1,7,False
epijdpkf-1,5,False
epilcena-1,11,True
epilhhob-1,3,False
epimlfpl-1,6,False
epinjilk-1,15,False
epinpplj-1,3,False
epjahglf-1,5,False
epjajmje-1,5,False
epjdhiim-1,6,False
epjebmfj-1,3,False
epjekpii-1,9,True
epjgpghc-1,4,True
epjjbdkj-1,2,False
epjkdpig-1,11,True
epjmmaba-1,12,True
epjpcgdk-1,12,True
epkdmkbh-1,5,False
epkejimo-1,9,True
epkgleck-1,14,False
epkhghjl-1,2,False
epkhpgdp-1,9,True
epkiojce-1,11,True
epkkljal-1,2,False
epkmklhl-1,2,False
epkoijle-1,2,False
epkolojl-1,6,False
eplakogg-1,2,False
eplallkb-1,3,False
eplbgahe-1,3,False
eplbjneh-1,2,False
eplcdmil-1,2,False
eplcebol-1,2,False
eplcmkdb-1,2,False
eplcohnm-1,12,True
epldbgih-1,10,True
eplfcllj-1,1,True
eplhgnod-1,2,False
eplhiane-1,7,False
eplhonfe-1,12,True
eplibohn-1,2,False
eplifgan-1,5,False
eplikgpp-1,6,False
epliokfl-1,9,True
eplipamm-1,9,True
epljfpjn-1,6,False
eplmmfhd-1,11,True
eplpjcfd-1,1,True
epmaaomo-1,11,True
epmaidlh-1,1,True
epmbbcjl-1,1,True
epmfdigj-1,12,True
epmfgnmp-1,4,True
epmfkfpo-1,9,True
epmfphhj-1,2,False
epmhande-1,12,True
epmhgmdo-1,9,True
epmjnafp-1,11,True
epmkbijp-1,8,True
epmppnon-1,1,True
epnaaanl-1,13,True
epnclfbi-1,2,False
epndlffn-1,3,False
epnfccgn-1,7,False
epnhhfih-1,2,False
epniebnj-1,3,False
epninpkn-1,11,True
epnipokd-1,15,False
epnjkkie-1,6,False
epnkbilb-1,6,False
epnkinca-1,12,True
epnlekbo-1,1,True
epnnefdo-1,2,False
epnnhmpj-1,15,False
epnnkffj-1,15,False
epnodadc-1,11,True
epnoooha-1,8,True
epoadjbi-1,11,True
epoakafi-1,2,False
epoanaoh-1,1,True
epoaockn-1,9,True
epobakje-1,2,False
epobjkfd-1,4,True
epobpppe-1,4,True
epocflfm-1,7,False
epociepe-1,9,True
epodmjfb-1,5,False
epodoiia-1,11,True
epodoomb-1,11,True
epoeakje-1,3,False
epoecifc-1,5,False
epofnoeb-1,8,True
epoghcea-1,4,True
epohahil-1,11,True
epoiakch-1,4,True
epoipdai-1,8,True
epojenok-1,8,True
epokeagd-1,12,True
epokndnd-1,9,True
epolbmbm-1,11,True
epolddpf-1,2,False
epoodnkm-1,2,False
epoonpie-1,8,True
eppbombo-1,14,False
eppciiff-1,11,True
eppckcjd-1,9,True
eppfacee-1,8,True
eppgidpi-1,2,False
epphmfjc-1,1,True
eppjendf-1,6,False
eppmkiie-1,1,True
eppndaaj-1,2,False
eppoinbh-1,2,False
faabheic-1,1,True
faaehacg-1,6,False
faagehcn-1,8,True
faaggbng-1,8,True
faaggfcg-1,3,False
faaggomh-1,14,False
faahfkde-1,1,True
faahgfin-1,6,False
faaibhkg-1,1,True
faaiognj-1,6,False
faajmlhb-1,1,True
faaknnbn-1,2,False
faalcagk-1,1,True
faamkmmg-1,2,False
faangohl-1,6,False
faaniill-1,9,True
faanogfk-1,2,False
faaoagdk-1,7,False
faaplgnn-1,8,True
fabbdbel-1,8,True
fabcfbgb-1,2,False
fabcgoii-1,1,True
fabdffba-1,1,True
fabelkok-1,2,False
fabempoj-1,2,False
fabiadnk-1,12,True
fabiddjc-1,2,False
fabidkgo-1,3,False
fabkdhao-1,6,False
fablkgmf-1,3,False
fabmcidg-1,2,False
fabmjmdm-1,2,False
fabnbmep-1,2,False
faboblnj-1,2,False
facaienf-1,9,True
facailbe-1,11,True
facamkcf-1,7,False
facapbjm-1,7,False
facdooog-1,9,True
faceidlj-1,13,True
facgjndd-1,9,True
fachaakd-1,2,False
faclgcge-1,9,True
facmbcje-1,2,False
facnhboi-1,2,False
facnkdim-1,2,False
facnlhgk-1,2,False
facnlmml-1,2,False
facoffpb-1,8,True
facofobg-1,2,False
facpaklo-1,2,False
fadbkhfe-1,4,True
fadbmecm-1,11,True
fadcmefe-1,12,True
fadfjhic-1,12,True
fadjlofa-1,11,True
fadkdlkj-1,12,True
fadnchlp-1,14,False
faedffmn-1,12,True
faefcdbf-1,2,False
faefdopl-1,2,False
faefebgp-1,13,True
faeglffb-1,3,False
faekccoj-1,7,False
faekecma-1,2,False
faelbgjb-1,2,False
faelggpb-1,2,False
faenaika-1,2,False
faendejb-1,2,False
faepgjmf-1,2,False
faepijlo-1,2,False
fafblibh-1,2,False
fafcolfi-1,4,True
fafeefgl-1,11,True
fafhajkh-1,7,False
fafmlldd-1,11,True
fafnbckk-1,12,True
fafnpdac-1,4,True
fafpnoco-1,11,True
fagaieil-1,12,True
fagepbig-1,4,True
fagfdcam-1,3,False
faggckfo-1,11,True
faglhcpd-1,2,False
fagljcof-1,2,False
fagnhlje-1,2,False
fagokfpf-1,2,False
fagpgmgg-1,2,False
fahbfabd-1,1,True
fahejnbh-1,2,False
fahfalpa-1,2,False
fahfcplp-1,1,True
fahfmifi-1,7,False
fahfogpk-1,2,False
fahgjlfi-1,2,False
fahgmddo-1,2,False
fahikeja-1,7,False
fahimdea-1,2,False
fahjbaie-1,2,False
fahjkhle-1,11,True
fahjonld-1,7,False
fahkbmgf-1,7,False
fahkcpdd-1,2,False
fahogmda-1,9,True
faiaampg-1,5,False
faibgjjk-1,7,False
faibnilm-1,5,False
faidhemh-1,5,False
faidiaon-1,9,True
faieiodh-1,15,False
faiemmjf-1,2,False
faifjnfi-1,2,False
faigdhlh-1,9,True
faikdmkh-1,15,False
failpimf-1,5,False
fainoacb-1,7,False
faipklii-1,2,False
fajcccjp-1,7,False
fajhckkd-1,2,False
fajhimap-1,6,False
fajhklgj-1,2,False
fajiehjd-1,2,False
fajjflcj-1,1,True
fajjjhil-1,2,False
fajlghme-1,2,False
fajlpibi-1,2,False
fakdadel-1,7,False
fakdjomp-1,11,True
fakebjfl-1,9,True
fakfeond-1,2,False
fakigjep-1,8,True
fakihioc-1,9,True
fakknhmk-1,9,True
faklgoik-1,5,False
fakndeeg-1,8,True
faknmjnj-1,2,False
fakonnal-1,9,True
fakpmobi-1,1,True
falakmbp-1,2,False
falbgdnc-1,1,True
falchoha-1,2,False
falekmhn-1,2,False
faliagcc-1,14,False
faljgpfo-1,2,False
faljkdka-1,2,False
faljpihl-1,7,False
falkfikb-1,2,False
falndegd-1,9,True
famajjkd-1,2,False
fambanpf-1,5,False
famboeki-1,9,True
famhjikn-1,2,False
famigmci-1,9,True
famjnhon-1,9,True
fammcjhh-1,9,True
famnbllh-1,12,True
famnfaho-1,9,True
fampnpdg-1,12,True
fanbjlge-1,12,True
fangghaf-1,11,True
fangiebf-1,11,True
fanhfbol-1,11,True
fanjkgca-1,12,True
fankpljo-1,12,True
fanlhahi-1,12,True
fanpmlme-1,12,True
faobcime-1,11,True
faocmlhb-1,12,True
faofnecb-1,2,False
faofnlfo-1,15,False
faoihhif-1,4,True
faojimbf-1,4,True
faoladop-1,12,True
fapdhbch-1,2,False
fapdnkpj-1,4,True
fapefhbb-1,12,True
fapehfpi-1,4,True
fapfnnhl-1,12,True
fapgacma-1,11,True
fapipjcc-1,3,False
fapjeedb-1,4,True
faplebne-1,2,False
fapmgelh-1,2,False
fapmglal-1,1,True
fapmimpe-1,2,False
fapnodnb-1,5,False
fappepob-1,2,False
fappgcmg-1,2,False
fappokbd-1,12,True
fbabccba-1,2,False
fbabcljg-1,7,False
fbabfdgj-1,2,False
fbacidjp-1,2,False
fbackojk-1,2,False
fbaddpnl-1,2,False
fbadehpk-1,2,False
fbadlbjh-1,2,False
fbafcibh-1,2,False
fbaipnhk-1,2,False
fbajnaon-1,2,False
fbajokgp-1,2,False
fbapcjhj-1,2,False
fbbbmhfb-1,2,False
fbbclcoj-1,6,False
fbbdhocb-1,2,False
fbbgmhnd-1,2,False
fbbhfnmj-1,12,True
fbbmkpnd-1,15,False
fbbnjcjf-1,12,True
fbcajfgd-1,15,False
fbcapkik-1,2,False
fbccngfk-1,2,False
fbccoiai-1,2,False
fbcdfidc-1,2,False
fbcenkfk-1,9,True
fbcfkefn-1,2,False
fbcgbdgp-1,2,False
fbchdifa-1,9,True
fbchhbij-1,2,False
fbciikhi-1,2,False
fbcjdfab-1,9,True
fbcnonea-1,6,False
fbcnpfmm-1,9,True
fbcobaaa-1,1,True
fbcojiol-1,2,False
fbdddlke-1,2,False
fbddnmno-1,2,False
fbdecbok-1,11,True
fbdfdhnl-1,1,True
fbdfebgi-1,2,False
fbdfgjae-1,1,True
fbdfhckd-1,1,True
fbdfhfdg-1,6,False
fbdgdipf-1,1,True
fbdgoiag-1,1,True
fbdhdkli-1,2,False
fbdinlgd-1,2,False
fbdkhkhc-1,2,False
fbdmbjee-1,1,True
fbdomfbo-1,2,False
fbdpdbnb-1,2,False
fbebdind-1,2,False
fbecfoac-1,6,False
fbedgdpl-1,2,False
fbedhfll-1,6,False
fbedifap-1,1,True
fbefgbnn-1,2,False
fbefpadg-1,2,False
fbehklfi-1,11,True
fbehnibc-1,11,True
fbeilpbk-1,4,True
fbeiokgg-1,8,True
fbelofnn-1,2,False
fbeofnep-1,7,False
fbeoneag-1,9,True
fbepdpfn-1,6,False
fbfbocga-1,9,True
fbfdedbf-1,9,True
fbfdmemk-1,11,True
fbfecajn-1,9,True
fbfeombp-1,12,True
fbffmihc-1,2,False
fbfgfcoe-1,1,True
fbfjmpjc-1,2,False
fbfjpkmh-1,2,False
fbfmogcb-1,6,False
fbfnhnbo-1,1,True
fbfodgjl-1,1,True
fbgadmce-1,1,True
fbgaebmg-1,6,False
fbgbobpe-1,1,True
fbgcmdci-1,1,True
fbgdgmpi-1,8,True
fbgdkmci-1,9,True
fbgeklkc-1,1,True
fbgfdgha-1,2,False
fbggpdbl-1,1,True
fbggplnf-1,14,False
fbghaggl-1,3,False
fbghbdlk-1,6,False
fbghdpgh-1,6,False
fbghipgp-1,2,False
fbgigcdn-1,2,False
fbgjepie-1,2,False
fbgjmkdd-1,8,True
fbglejgn-1,2,False
fbgljhpl-1,6,False
fbgmmdjf-1,11,True
fbgpimfi-1,11,True
fbhajdfe-1,3,False
fbhalimb-1,13,True
fbhbekpj-1,14,False
fbhbljen-1,1,True
fbhcefln-1,1,True
fbhceofb-1,1,True
fbhcngap-1,3,False
fbhebnki-1,1,True
fbhejhmm-1,1,True
fbhfcjlf-1,9,True
fbhfjake-1,1,True
fbhfkdmo-1,1,True
fbhgnhka-1,3,False
fbhhodnn-1,3,False
fbhimpii-1,4,True
fbhjadnn-1,3,False
fbhmdpdg-1,2,False
fbhofpfh-1,11,True
fbhpcpen-1,14,False
fbiagboc-1,6,False
fbiahffe-1,13,True
fbibjead-1,9,True
fbiccnfa-1,11,True
fbiijhem-1,12,True
fbijelii-1,9,True
fbikckld-1,6,False
fbikfgmm-1,6,False
fbimobgp-1,11,True
fbimpnbk-1,4,True
fbinbioc-1,9,True
fbipdcck-1,1,True
fbipindd-1,9,True
fbipkcbg-1,5,False
fbipkcle-1,14,False
fbiplgcl-1,9,True
fbjajcie-1,11,True
fbjakdco-1,1,True
fbjbebkn-1,2,False
fbjbhhnn-1,6,False
fbjciohc-1,1,True
fbjcoipo-1,1,True
fbjdapbl-1,1,True
fbjddokm-1,11,True
fbjglchk-1,9,True
fbjkmamg-1,8,True
fbjljjon-1,1,True
fbjmfbpg-1,5,False
fbjmhjmh-1,11,True
fbjmndfn-1,3,False
fbjnbjjo-1,7,False
fbjnedpj-1,8,True
fbjnlakg-1,9,True
fbjpmlbg-1,8,True
fbkagcmh-1,8,True
fbkbjiaf-1,9,True
fbkbpngo-1,9,True
fbkchnke-1,2,False
fbkdiaie-1,6,False
fbkdmjkf-1,2,False
fbkfegep-1,1,True
fbkflomh-1,9,True
fbkgabla-1,9,True
fbkhcmen-1,9,True
fbkhgjcg-1,1,True
fbkkfnlj-1,1,True
fbklfcib-1,6,False
fbklmohg-1,2,False
fbkmihna-1,9,True
fblbmibe-1,1,True
fblcaogg-1,11,True
fblcbiaf-1,7,False
fblcimab-1,1,True
fblckoll-1,1,True
fblddglm-1,2,False
fbldgiaj-1,6,False
fblejnfp-1,8,True
fblfknie-1,8,True
fblgjlca-1,2,False
fbliecje-1,11,True
fblkcnfg-1,9,True
fblkkbcd-1,2,False
fbloiahd-1,1,True
fblojfdb-1,1,True
fbmahebb-1,2,False
fbmehdob-1,5,False
fbmepoee-1,1,True
fbmffdoo-1,2,False
fbmfjlpg-1,1,True
fbmflkho-1,1,True
fbmhadam-1,1,True
fbmijaia-1,1,True
fbmjkckb-1,2,False
fbmjobdd-1,2,False
fbmkhnbj-1,6,False
fbmkjjlh-1,8,True
fbmknbof-1,9,True
fbmmigcj-1,8,True
fbmpccho-1,6,False
fbnbcpmp-1,9,True
fbndmbfl-1,6,False
fbndphhp-1,8,True
fbnfcico-1,4,True
fbnhmlii-1,9,True
fbnlokjj-1,9,True
fbnlpeoh-1,9,True
fbnpgnkj-1,9,True
fbnpjakm-1,2,False
fbobccli-1,2,False
fbocnnmh-1,1,True
fboeiaem-1,8,True
fbohbjbf-1,11,True
fbohjhob-1,1,True
fboijfol-1,8,True
fbomabbb-1,3,False
fbomjdal-1,2,False
fbomnebl-1,9,True
fbpcmefi-1,1,True
fbpdbdgk-1,11,True
fbpebahi-1,8,True
fbpfhpnm-1,8,True
fbpgijnf-1,2,False
fbpgjila-1,8,True
fbpgkgli-1,1,True
fbpgmich-1,1,True
fbphibih-1,9,True
fbpibcia-1,8,True
fbpiemle-1,8,True
fbplenhb-1,2,False
fbplhcgg-1,9,True
fbpminio-1,9,True
fbpmngkg-1,2,False
fbpmobeh-1,8,True
fbpmoceh-1,11,True
fbpmpfdg-1,5,False
fbppdmno-1,9,True
fbppepbp-1,9,True
fcabkbel-1,9,True
fcacpcph-1,4,True
fcaengba-1,11,True
fcaflbfa-1,8,True
fcagekgc-1,9,True
fcagfjmg-1,9,True
fcajilec-1,11,True
fcakepna-1,2,False
fcalbhjl-1,2,False
fcalocli-1,9,True
fcbaiiai-1,1,True
fcbalckd-1,1,True
fcbaplek-1,9,True
fcbbpmdj-1,1,True
fcbcgojl-1,2,False
fcbfddlb-1,9,True
fcbgbpgi-1,10,True
fcbgcafm-1,2,False
fcbgmloi-1,3,False
fcbigidb-1,3,False
fcbihiai-1,1,True
fcbjjlmd-1,1,True
fcbmmdga-1,1,True
fcbnjkea-1,9,True
fcbpfbpi-1,9,True
fcbpicbo-1,9,True
fcbplgob-1,9,True
fccagiib-1,8,True
fccbdiik-1,8,True
fccbgbig-1,9,True
fccdapjd-1,2,False
fccddplc-1,2,False
fccdlmgp-1,9,True
fccflbob-1,8,True
fccgihka-1,3,False
fccgljdk-1,11,True
fcchhpjg-1,1,True
fccidklo-1,8,True
fccielap-1,3,False
fccigedi-1,8,True
fcclbioa-1,2,False
fccnanoi-1,9,True
fccnoeja-1,9,True
fccpphog-1,9,True
fcdcbdak-1,1,True
fcdchken-1,7,False
fcdciibe-1,8,True
fcdcpcmd-1,1,True
fcddhmgl-1,2,False
fcddlkfa-1,2,False
fcddomok-1,7,False
fcdencad-1,11,True
fcdgfolo-1,9,True
fcdgmbob-1,9,True
fcdkjmjn-1,11,True
fcdknchn-1,3,False
fcdlaeab-1,4,True
fcdlbpih-1,14,False
fcdlgkej-1,4,True
fcdlkglk-1,5,False
fcdmball-1,6,False
fcdnioig-1,4,True
fcdpfcbo-1,11,True
fceadblo-1,9,True
fceakaoc-1,7,False
fcebcbcd-1,6,False
fcebflch-1,9,True
fceboljf-1,12,True
fcecdomk-1,15,False
fcedfnpa-1,5,False
fcedgpdo-1,6,False
fcegbgne-1,1,True
fcegpmml-1,2,False
fcehbodc-1,2,False
fceiihgl-1,1,True
fceioopf-1,1,True
fcekdgee-1,2,False
fcekjidp-1,5,False
fcelcigk-1,14,False
fceleeaf-1,11,True
fceljddk-1,4,True
fcfahdkg-1,7,False
fcfcmhdn-1,15,False
fcfcombn-1,9,True
fcfgnifg-1,9,True
fcgegcba-1,6,False
fcggkejl-1,5,False
fcghnjkn-1,5,False
fcgjbfia-1,2,False
fcgkkhon-1,2,False
fcgkpaba-1,9,True
fcglmemc-1,13,True
fcgmadmk-1,5,False
fcgnogda-1,4,True
fcgpfngo-1,2,False
fcgpggjf-1,6,False
fcgpjfho-1,2,False
fcheecdl-1,3,False
fchfhpea-1,2,False
fchghhbg-1,2,False
fchkbhmf-1,5,False
fchkccpf-1,5,False
fchlclac-1,12,True
fchlgkgb-1,9,True
fchnkjnp-1,1,True
fchnnikn-1,1,True
fchpgmfo-1,6,False
fchpmlel-1,8,True
fciaaiin-1,5,False
fciagkno-1,5,False
fcidapam-1,9,True
fcidkmgm-1,1,True
fcieennf-1,5,False
fcigccpn-1,2,False
fcigmlne-1,5,False
fcignckm-1,5,False
fcihefpg-1,2,False
fcimffam-1,9,True
fcineoen-1,1,True
fcipebgl-1,6,False
fcjapifl-1,15,False
fcjgffib-1,9,True
fcjhjjeg-1,12,True
fcjibcoe-1,5,False
fcjjhmdf-1,15,False
fcjkmbbj-1,1,True
fcjkmlfj-1,2,False
fcjldhmh-1,9,True
fckcmdch-1,7,False
fckgejci-1,2,False
fckkhcfp-1,9,True
fcklcnef-1,6,False
fclabpka-1,5,False
fclcnhlc-1,5,False
fclgfnlp-1,2,False
fclhbpeh-1,7,False
fcliimcn-1,7,False
fcmbfoep-1,14,False
fcmbhpgh-1,2,False
fcmchhde-1,2,False
fcmelleb-1,2,False
fcmokhfl-1,5,False
fcncdnpi-1,3,False
fcnedola-1,7,False
fcnidgkf-1,9,True
fcnniilc-1,7,False
fcodofal-1,13,True
fcofmeej-1,5,False
fcojaobd-1,2,False
fconlifk-1,5,False
fcoonkcb-1,15,False
fcpbkgki-1,6,False
fcpflbfm-1,4,True
fcpgpgbd-1,15,False
fcpieigl-1,5,False
fcpikeco-1,7,False
fcpkgomf-1,2,False
fcpklnoe-1,2,False
fcpmofln-1,7,False
fcpoaaap-1,5,False
fdacfnke-1,2,False
fdadibah-1,5,False
fdagoccj-1,12,True
fdakammp-1,9,True
fdalbnbg-1,2,False
fdallfid-1,7,False
fdbagdkj-1,3,False
fdbebnpj-1,9,True
fdbeomjm-1,2,False
fdbgceof-1,15,False
fdbgegna-1,3,False
fdbgjpej-1,3,False
fdbolegg-1,3,False
fdckneik-1,2,False
fdclhobo-1,12,True
fdcnndgp-1,9,True
fddgdlla-1,4,True
fddgeopl-1,11,True
fddihlbb-1,8,True
fddingad-1,15,False
fddkmcea-1,8,True
fddmbbol-1,6,False
fddnalkk-1,5,False
fddpehhh-1,6,False
fddplhdf-1,4,True
fdebibmp-1,1,True
fdebiddk-1,6,False
fdecbgnb-1,12,True
fdedhbad-1,5,False
fdeffkkn-1,12,True
fdefohjd-1,12,True
fdegkoid-1,5,False
fdegmldc-1,12,True
fdeifpfg-1,4,True
fdejkcbf-1,5,False
fdekchll-1,4,True
fdekgdmh-1,4,True
fdelnmmd-1,8,True
fdepngnm-1,12,True
fdfagagi-1,11,True
fdfapjkh-1,12,True
fdfceffl-1,11,True
fdfdellj-1,11,True
fdfediif-1,12,True
fdfgdgnk-1,4,True
fdfhjcdl-1,4,True
fdfljehg-1,11,True
fdfnobgk-1,12,True
fdfoachj-1,12,True
fdgacgmm-1,11,True
fdgaejcg-1,4,True
fdgbniji-1,8,True
fdgcdidf-1,11,True
fdgcfbpk-1,2,False
fdgcodii-1,11,True
fdgdlpom-1,12,True
fdgemkjg-1,12,True
fdgfeggm-1,11,True
fdgfipkm-1,11,True
fdgfjnja-1,12,True
fdgfjpch-1,4,True
fdgfkdik-1,3,False
fdgfpfih-1,4,True
fdggoldg-1,11,True
fdgneado-1,11,True
fdhcfefp-1,11,True
fdhggklh-1,11,True
fdhinnom-1,12,True
fdicgdnn-1,11,True
fdicnfla-1,12,True
fdienagi-1,12,True
fdigijmg-1,11,True
fdiieiag-1,12,True
fdiolkbf-1,2,False
fdiollep-1,2,False
fdjbiggj-1,12,True
fdjdcllf-1,12,True
fdjefjne-1,11,True
fdjeniif-1,12,True
fdjjhnna-1,11,True
fdjnhife-1,5,False
fdkajljj-1,4,True
fdkbhdek-1,12,True
fdkdlaii-1,4,True
fdkfoggj-1,12,True
fdkhomeh-1,4,True
fdkiodkd-1,12,True
fdkjelbc-1,11,True
fdlbggom-1,11,True
fdldcepb-1,4,True
fdlefbeo-1,14,False
fdlfnajn-1,12,True
fdljiikk-1,14,False
fdlmoccj-1,4,True
fdlnmljl-1,4,True
fdmacijg-1,14,False
fdmbajia-1,14,False
fdmbgghl-1,12,True
fdmbofke-1,6,False
fdmfeige-1,3,False
fdmglcfn-1,6,False
fdmhlcka-1,7,False
fdmilfce-1,12,True
fdmipdli-1,12,True
fdmjaoeg-1,12,True
fdmjlobb-1,12,True
fdmkegen-1,12,True
fdmomoee-1,11,True
fdnomppk-1,12,True
fdodbonk-1,12,True
fdodmihl-1,12,True
fdodplke-1,11,True
fdoeinde-1,4,True
fdogmjmb-1,12,True
fdpdiape-1,11,True
fdpdiflf-1,11,True
fdpkneai-1,9,True
fdpnpnho-1,4,True
feaaehhb-1,8,True
feabbefm-1,4,True
feajpbnk-1,3,False
feanhljh-1,11,True
feappjhg-1,11,True
feappmed-1,11,True
febbgnon-1,11,True
febdappd-1,12,True
febdckfn-1,12,True
febjnafn-1,5,False
febmfcck-1,4,True
febmmnip-1,12,True
febmoikn-1,11,True
feboicmg-1,11,True
fecbcfdi-1,4,True
fechdodj-1,11,True
fecpfhmf-1,11,True
fedcimnd-1,4,True
feddjfic-1,7,False
feddkplg-1,7,False
feddnfhj-1,2,False
fedejdbf-1,4,True
fedepfcm-1,12,True
fedhdegb-1,11,True
fedhmmdc-1,12,True
fedijdkj-1,12,True
fedjpfli-1,12,True
fedndghn-1,12,True
fedpcled-1,12,True
feednbhm-1,12,True
feedogfc-1,5,False
feeeamae-1,14,False
feegbadb-1,5,False
feeggibc-1,12,True
feegklgj-1,4,True
feehdajn-1,11,True
feehgkdm-1,12,True
feeleial-1,6,False
feeoopdh-1,6,False
fefdfghc-1,4,True
fefebhob-1,4,True
fefebkhk-1,3,False
fefegjcf-1,5,False
fefepifa-1,4,True
feffblpe-1,11,True
fefnhjhj-1,12,True
fefpabdg-1,12,True
fefpghla-1,1,True
fefppcim-1,1,True
fegaghoa-1,2,False
fegahmep-1,2,False
fegcaalk-1,4,True
fegckfml-1,14,False
fegcnhda-1,4,True
fegddamc-1,11,True
fegdmkij-1,4,True
fegdoiha-1,11,True
fegeblgl-1,5,False
fegeefmi-1,8,True
fegfpfcm-1,5,False
feggdkoa-1,5,False
feggfalo-1,4,True
feghfdpf-1,11,True
feghppjl-1,4,True
fegjlphl-1,8,True
fegmaldk-1,8,True
fegmiill-1,4,True
fegncbei-1,4,True
fegnfbag-1,4,True
fegngkje-1,11,True
fegokaae-1,12,True
fehabinc-1,5,False
fehahhip-1,4,True
fehaigga-1,9,True
fehcandp-1,11,True
fehceckn-1,12,True
fehdaccd-1,8,True
fehelbed-1,5,False
fehhfogl-1,11,True
fehhidii-1,11,True
fehhpgja-1,3,False
fehiddmg-1,4,True
fehidjce-1,4,True
fehinfmf-1,4,True
fehjbkab-1,4,True
fehjhcdg-1,5,False
fehjjjjk-1,4,True
fehkjpbj-1,4,True
fehknema-1,12,True
fehlcoeg-1,4,True
fehlkahn-1,5,False
fehlojom-1,12,True
fehmahjb-1,4,True
fehmcack-1,12,True
fehmgkfl-1,5,False
fehmhogf-1,14,False
fehmkdjh-1,3,False
fehmlpkm-1,4,True
fehneagn-1,11,True
fehnmngh-1,3,False
fehocjan-1,11,True
fehoifbg-1,11,True
fehpbnfj-1,11,True
feiacfij-1,9,True
feiannbm-1,8,True
feibdgdf-1,1,True
feiioejm-1,6,False
feijcjjb-1,1,True
feijmpjl-1,2,False
feikagnc-1,1,True
feikific-1,1,True
feipbpfa-1,13,True
fejeckbf-1,14,False
fejkemei-1,13,True
fejkpmof-1,1,True
fejlgnjd-1,3,False
fejmeomo-1,6,False
fejmnocd-1,14,False
fejnidcd-1,1,True
fejocfeg-1,1,True
fejpkomi-1,6,False
fekafjcc-1,14,False
fekanjlh-1,14,False
fekbnkkk-1,4,True
fekedmgd-1,3,False
fekgbgpo-1,4,True
fekjkekb-1,14,False
fekmkgbc-1,1,True
feknkkgd-1,14,False
fekpiehn-1,14,False
fekplinn-1,14,False
feleambg-1,15,False
felemdob-1,3,False
felencme-1,9,True
feleoicf-1,3,False
felfgnln-1,2,False
felnkjgc-1,2,False
felpngci-1,12,True
femdgpoe-1,6,False
femdkbbh-1,1,True
femfakjh-1,1,True
femkghep-1,1,True
femojldd-1,2,False
femojngc-1,1,True
fenbcihe-1,2,False
fenemeka-1,8,True
fengeelk-1,5,False
fengeojn-1,12,True
fenienai-1,7,False
fenkmage-1,5,False
fenkpnne-1,5,False
fenngcbb-1,5,False
fennnhke-1,5,False
fenpejlh-1,12,True
feoadgak-1,2,False
feodmdlb-1,9,True
feophcap-1,5,False
feplpjgi-1,9,True
ffafebgi-1,2,False
ffanfijg-1,1,True
ffanhjla-1,2,False
ffanknab-1,1,True
ffaplkdj-1,1,True
ffaplkki-1,3,False
ffbaadjl-1,11,True
ffbajbec-1,2,False
ffbbpodg-1,1,True
ffbcboei-1,2,False
ffbcljam-1,2,False
ffbdkfnb-1,1,True
ffbdkkoe-1,1,True
ffbiejfe-1,2,False
ffblgnkd-1,2,False
ffcaldpf-1,6,False
ffceanhf-1,5,False
ffchijfj-1,9,True
ffcijofl-1,15,False
ffcpdgop-1,12,True
ffdclljf-1,2,False
ffddllam-1,7,False
ffdfgokg-1,12,True
ffdkalfd-1,1,True
ffdkepcp-1,14,False
ffdlpfej-1,1,True
ffdniegc-1,2,False
ffdnljha-1,4,True
ffeaahfb-1,6,False
ffecjgjb-1,1,True
ffeedmob-1,3,False
ffefljee-1,13,True
ffefmbgm-1,3,False
ffegjpbg-1,1,True
ffegnkef-1,6,False
ffehbedn-1,3,False
ffehokmj-1,3,False
ffehpmhd-1,3,False
ffeickje-1,1,True
ffepdapl-1,1,True
fffbleed-1,5,False
fffbljmo-1,2,False
